,Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimzation,Two-Qubit Gate Depth After Optimzation,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
60,qiskit_dtc_10_5.573_55730,qiskit_dtc_10_5.573_55730_1e-08_ScanPartitioner3_QSearch,10,3.758708238601684,9,18,2,4,29,87,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
61,qiskit_dtc_10_5.573_55730,qiskit_dtc_10_5.573_55730_1e-08_ScanPartitioner3_LEAP,10,-4.950410604476929,9,18,2,4,29,87,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.8,22.0,1.8,3.8,,False,BQSkit
62,qiskit_dtc_10_5.573_55730,qiskit_dtc_10_5.573_55730_OptimizationLevel3,10,0.016672849655151003,9,18,2,4,29,86,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
63,qiskit_dtc_19_4.4813_44813,qiskit_dtc_19_4.4813_44813_1e-08_ScanPartitioner3_QSearch,19,3.839528560638427,18,36,2,4,56,168,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.222222222222222,23.0,2.0,4.0,,False,BQSkit
64,qiskit_dtc_19_4.4813_44813,qiskit_dtc_19_4.4813_44813_1e-08_ScanPartitioner3_LEAP,19,3.8875832557678223,18,36,2,4,56,168,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.222222222222222,25.77777777777778,2.0,4.555555555555555,,False,BQSkit
65,qiskit_dtc_19_4.4813_44813,qiskit_dtc_19_4.4813_44813_OptimizationLevel3,19,0.032418489456176,18,36,2,4,56,167,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
66,qiskit_dtc_7_6.0054_60054,qiskit_dtc_7_6.0054_60054_1e-08_ScanPartitioner3_QSearch,7,3.804032325744629,6,12,2,4,20,60,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.666666666666667,23.0,2.0,4.0,,False,BQSkit
67,qiskit_dtc_7_6.0054_60054,qiskit_dtc_7_6.0054_60054_1e-08_ScanPartitioner3_LEAP,7,4.6794891357421875,6,12,2,4,20,60,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.666666666666667,24.666666666666668,2.0,4.333333333333333,,False,BQSkit
68,qiskit_dtc_7_6.0054_60054,qiskit_dtc_7_6.0054_60054_OptimizationLevel3,7,0.014987230300903001,6,12,2,4,20,59,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
69,qiskit_dtc_10_1.0127_10127,qiskit_dtc_10_1.0127_10127_1e-08_ScanPartitioner3_QSearch,10,4.043813705444336,9,18,2,4,29,87,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.8,21.0,1.8,3.6,,False,BQSkit
70,qiskit_dtc_10_1.0127_10127,qiskit_dtc_10_1.0127_10127_1e-08_ScanPartitioner3_LEAP,10,3.790861129760742,9,18,2,4,29,87,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.8,23.0,1.8,4.0,,False,BQSkit
71,qiskit_dtc_10_1.0127_10127,qiskit_dtc_10_1.0127_10127_OptimizationLevel3,10,0.016805171966552002,9,18,2,4,29,86,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
72,qiskit_dtc_16_1.3589_13589,qiskit_dtc_16_1.3589_13589_1e-08_ScanPartitioner3_QSearch,16,3.810824394226074,15,30,2,4,47,141,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,5.875,21.75,1.875,3.75,,False,BQSkit
73,qiskit_dtc_16_1.3589_13589,qiskit_dtc_16_1.3589_13589_1e-08_ScanPartitioner3_LEAP,16,3.904096126556396,15,30,2,4,47,141,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,5.875,22.375,1.875,3.875,,False,BQSkit
74,qiskit_dtc_16_1.3589_13589,qiskit_dtc_16_1.3589_13589_OptimizationLevel3,16,0.025710582733154002,15,30,2,4,47,140,"rx, rz, rzz","rz, sx, cx",,,,,,,,,,,3.0,False,Qiskit
75,qiskit_dtc_13_2.4641_24641,qiskit_dtc_13_2.4641_24641_1e-08_ScanPartitioner3_QSearch,13,3.860207557678222,12,24,2,4,38,114,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,QSearch,1e-08,less-than-multi,3.0,2^3,6.333333333333333,23.0,2.0,4.0,,False,BQSkit
76,qiskit_dtc_13_2.4641_24641,qiskit_dtc_13_2.4641_24641_1e-08_ScanPartitioner3_LEAP,13,4.261786937713623,12,24,2,4,38,114,"RXGate, RZZGate, RZGate","SqrtXGate, RZGate,  CNOTGate",ScanPartitioner3,LEAP,1e-08,less-than-multi,3.0,2^3,6.333333333333333,23.833333333333332,2.0,4.166666666666667,,False,BQSkit
